RMESP-UVE-Starch-Corn-100-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.31649,0.31745,0.32508,0.28463,0.29264,0.2141,0.24911,0.23803,0.25659,0.25667,0.24223,0.237,0.26241,0.25659,0.25363,0.2512,0.24926,0.26249,0.26227,0.25618,0.25571,0.25743,0.25779,0.24964,0.236,0.2363,0.2405,0.24046,0.24114,0.24185,0.2422,0.24229,0.24119,0.23382,0.23514,0.23451,0.23619,0.2368,0.236,0.23772,0.22875,0.22545,0.2279,0.23376,0.24747,0.25043,0.25078,0.26009,0.26248,0.26245,0.25499,0.25465,0.25472,0.24901,0.25002,0.2473,0.24761,0.24341,0.24439,0.24425,0.24471,0.24223,0.24277,0.24257,0.23883,0.24012,0.23825,0.23415,0.23683,0.23748,0.23736,0.24087,0.24176,0.23512,0.23576,0.23657,0.23698,0.23652,0.23368,0.23085,0.2302,0.22818,0.22964,0.22601,0.2264,0.2266,0.22554,0.22577,0.22585,0.22469,0.21702,0.21327,0.20533,0.2053,0.20208,0.20242,0.2032,0.20531,0.20548,0.20565,0.20238,0.20776,0.20789,0.20785,0.20812,0.20641,0.20641,0.20682,0.20612,0.20598,0.20637,0.20663,0.20665,0.20673,0.20852,0.20854,0.20829,0.20955,0.20955,0.20781,0.20784,0.20838,0.20832,0.2067,0.20409,0.20395,0.20455,0.20441,0.20437,0.20411,0.20415,0.20581,0.20554,0.20646,0.20558,0.20507,0.20544,0.20253,0.1997,0.19983,0.20025,0.20032,0.19976,0.19879,0.19888,0.19918,0.20048,0.20043,0.20075,0.20097,0.201,0.19998,0.20005,0.20161,0.20123,0.2012,0.2014,0.20138,0.2013,0.20139,0.2006,0.20059,0.19823,0.19595,0.19563,0.19321,0.19405,0.19471,0.19482,0.19473,0.19514,0.19414,0.19509,0.19539,0.20883,0.20846,0.20546,0.20462,0.20491,0.20505,0.20489,0.20514,0.20472,0.20444,0.20434,0.20461,0.20455,0.20464,0.20582,0.20332,0.20383,0.20202,0.20126,0.20117,0.20105,0.20172,0.20126,0.20127,0.21155,0.2114,0.21077,0.19707,0.21099,0.19714,0.19702,0.19707,0.198,0.19726,0.19758,0.19755,0.19705,0.19706,0.19729,0.1967,0.19645,0.19648,0.19516,0.1951,0.19496,0.19381,0.19385,0.19185,0.19098,0.19072,0.19076,0.18922,0.18861,0.1878,0.18791,0.18789,0.1853,0.18436,0.18431,0.18426,0.1833,0.18321,0.17984,0.17975,0.17844,0.17749,0.17717,0.177,0.17675,0.17721,0.17718,0.17712,0.17705,0.17703,0.17695,0.17722,0.17722,0.17729,0.17725,0.18388,0.18386,0.18253,0.18239,0.19346,0.19343,0.19317,0.19297,0.18208,0.18153,0.18181,0.18179,0.18108,0.19155,0.19117,0.1915,0.19984,0.1995,0.19898,0.19892,0.19889,0.19887,0.19896,0.19885,0.19898,0.19897,0.19883,0.20037,0.20047,0.20048,0.20258,0.20238,0.20193,0.20212,0.20188,0.202,0.20175,0.20185,0.20131,0.20239,0.20294,0.20266,0.20303,0.2025,0.20262,0.20161,0.20144,0.20157,0.20176,0.20196,0.2013,0.20135,0.20222,0.20239,0.20188,0.20126,0.20049,0.19982,0.20298,0.20368,0.20362,0.20401,0.20373,0.20341,0.20241,0.20198,0.20199,0.20156,0.20127,0.20136,0.20015,0.19911,0.19943,0.19857,0.19851,0.19837,0.19838,0.19829,0.198,0.1979,0.18877,0.18957,0.19024,0.19033,0.19028,0.19022,0.19024,0.19115,0.19131,0.19131,0.19157,0.19186,0.19201,0.19191,0.19231,0.1922,0.19259,0.19213,0.19258,0.19292,0.1926,0.19369,0.19361,0.1921,0.19141,0.19667,0.19677,0.19664,0.19674,0.1969,0.19707,0.19778,0.19799,0.1979,0.19809,0.19829,0.19868,0.1984,0.19821,0.19822,0.19843,0.19826,0.19752,0.19704,0.19666,0.19591,0.19627,0.19602,0.19607,0.19653,0.1958,0.19602,0.1963,0.1775,0.17788,0.17823,0.17827,0.17809,0.17808
RMESP-UVE-Starch-Corn-100-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38106,0.31745,0.32508,0.28463,0.29264,0.31448,0.29872,0.2752,0.22793,0.22485,0.2311,0.22697,0.21495,0.21593,0.21451,0.22486,0.24828,0.24188,0.23974,0.23908,0.23921,0.22298,0.21912,0.21263,0.21272,0.20407,0.20476,0.20848,0.20844,0.21024,0.21126,0.21301,0.21273,0.21088,0.22061,0.22264,0.22314,0.21858,0.21499,0.21877,0.22326,0.2267,0.22242,0.22243,0.22284,0.22422,0.23238,0.23319,0.23215,0.22812,0.23034,0.23,0.22992,0.23275,0.23023,0.23192,0.23186,0.22831,0.22902,0.22878,0.22471,0.22598,0.22479,0.23324,0.23769,0.23799,0.23941,0.23876,0.2386,0.23929,0.23977,0.2408,0.24334,0.23352,0.23372,0.23481,0.23417,0.23143,0.23122,0.23127,0.23119,0.22008,0.22065,0.22089,0.22135,0.2245,0.22218,0.2222,0.2229,0.22294,0.22327,0.21497,0.21202,0.21147,0.21226,0.20889,0.2089,0.20971,0.20963,0.21566,0.2158,0.21503,0.21372,0.21003,0.20515,0.20607,0.2064,0.2064,0.20835,0.20524,0.20257,0.20282,0.20303,0.20205,0.20211,0.20212,0.20221,0.19667,0.19679,0.19574,0.19561,0.19457,0.19211,0.19235,0.1922,0.19322,0.19248,0.19259,0.19265,0.19273,0.19272,0.192,0.19218,0.1928,0.19394,0.19348,0.19357,0.19366,0.19383,0.19414,0.19473,0.19631,0.1953,0.19603,0.19577,0.1949,0.19446,0.19509,0.19508,0.19279,0.19075,0.1911,0.19117,0.1911,0.1911,0.19107,0.19133,0.19069,0.1885,0.18847,0.1885,0.18769,0.18551,0.18547,0.18542,0.18575,0.18677,0.18707,0.18723,0.18738,0.18728,0.18725,0.18784,0.18795,0.18598,0.18408,0.18273,0.18548,0.18597,0.19732,0.19714,0.19768,0.20022,0.19942,0.19948,0.20043,0.20028,0.20238,0.20304,0.20196,0.19811,0.20492,0.20721,0.20642,0.20517,0.19459,0.19148,0.19121,0.1917,0.19047,0.19038,0.19043,0.18849,0.18841,0.1867,0.18681,0.18614,0.1863,0.18679,0.1859,0.18607,0.18591,0.18577,0.18575,0.18509,0.18531,0.18591,0.18576,0.18581,0.19264,0.19265,0.19182,0.1918,0.19094,0.18903,0.18937,0.18921,0.18925,0.18926,0.1896,0.18952,0.18932,0.18934,0.18909,0.18925,0.18825,0.18786,0.1878,0.18781,0.18753,0.18735,0.18659,0.18696,0.1869,0.18669,0.18599,0.18602,0.19203,0.2022,0.201,0.18665,0.18666,0.18666,0.1902,0.19023,0.19023,0.20188,0.20182,0.20117,0.20129,0.20777,0.20773,0.20778,0.20798,0.20758,0.20718,0.20679,0.20732,0.20746,0.20759,0.20764,0.20708,0.20689,0.20702,0.20335,0.20338,0.20392,0.20399,0.20356,0.20332,0.20311,0.20347,0.20339,0.20303,0.2036,0.20443,0.2047,0.20475,0.20483,0.20458,0.20445,0.20414,0.20442,0.20414,0.20451,0.20443,0.20475,0.20422,0.20637,0.19641,0.19652,0.19605,0.20252,0.20238,0.19599,0.19593,0.19331,0.1933,0.19296,0.19184,0.19183,0.19163,0.19194,0.1911,0.19094,0.19104,0.19086,0.19088,0.19078,0.19069,0.19125,0.1906,0.19109,0.19065,0.19108,0.19092,0.19073,0.19113,0.19129,0.1915,0.19153,0.1917,0.19161,0.19171,0.19158,0.19145,0.19184,0.19134,0.1913,0.19153,0.19172,0.1917,0.19171,0.19233,0.19255,0.19296,0.19262,0.1926,0.19183,0.19196,0.19188,0.19148,0.19144,0.19131,0.19034,0.19064,0.19079,0.19072,0.19134,0.19223,0.19225,0.19211,0.19225,0.19227,0.19198,0.19218,0.19235,0.19255,0.19321,0.1931,0.1984,0.19821,0.19842,0.198,0.19799,0.19758,0.19794,0.19772,0.19702,0.19627,0.19678,0.19704,0.19771,0.19739,0.19815,0.19815,0.19843,0.17761,0.17791,0.17775,0.17782,0.17808
RMESP-UVE-Starch-Corn-100-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5358,0.38374,0.32508,0.31419,0.29264,0.2141,0.21669,0.2098,0.20978,0.22106,0.21852,0.21232,0.22058,0.22009,0.22208,0.23788,0.23479,0.22606,0.22733,0.2319,0.21711,0.2147,0.21552,0.2221,0.22163,0.2214,0.22346,0.2239,0.23699,0.23757,0.2299,0.23056,0.22441,0.22533,0.22488,0.21961,0.22135,0.22035,0.22067,0.22565,0.22906,0.22939,0.22807,0.22689,0.22682,0.22256,0.22334,0.22513,0.22873,0.22814,0.22885,0.23027,0.23003,0.22975,0.23776,0.2393,0.2398,0.24105,0.24152,0.24588,0.23351,0.2278,0.22911,0.22996,0.22992,0.22859,0.22518,0.22255,0.22313,0.22617,0.22652,0.22119,0.21679,0.21821,0.21914,0.21928,0.21817,0.21822,0.21873,0.21906,0.226,0.21581,0.21572,0.21177,0.21226,0.21044,0.21097,0.20741,0.20742,0.20758,0.20775,0.21048,0.20343,0.20359,0.20356,0.20376,0.20385,0.20401,0.20125,0.20054,0.19948,0.19872,0.19617,0.19617,0.19663,0.19671,0.19647,0.19637,0.18774,0.19127,0.19016,0.18634,0.18634,0.18624,0.18659,0.18679,0.18773,0.18765,0.18783,0.1873,0.18714,0.1877,0.18883,0.18883,0.18893,0.18903,0.18826,0.18832,0.18834,0.18952,0.19073,0.19089,0.19063,0.18965,0.1912,0.19134,0.19058,0.19066,0.19075,0.1884,0.18846,0.18845,0.18803,0.1877,0.18517,0.18554,0.18606,0.1862,0.18619,0.18646,0.18681,0.18504,0.18494,0.18493,0.18523,0.1851,0.18454,0.18466,0.18577,0.18656,0.1848,0.18486,0.18547,0.184,0.18183,0.18196,0.18248,0.18246,0.19533,0.194,0.19101,0.19077,0.1908,0.1909,0.19125,0.19102,0.19097,0.19086,0.19093,0.19088,0.19033,0.18885,0.18792,0.18793,0.18655,0.1865,0.18623,0.18653,0.18585,0.18587,0.18582,0.18591,0.18612,0.18513,0.18753,0.18759,0.18759,0.18776,0.18773,0.18773,0.18772,0.18684,0.18676,0.1861,0.18647,0.18655,0.18637,0.18678,0.18684,0.1864,0.18402,0.18432,0.18449,0.1843,0.18475,0.18493,0.18431,0.18415,0.18409,0.18414,0.18415,0.18396,0.18348,0.1834,0.18341,0.18986,0.18989,0.18906,0.18826,0.18831,0.18845,0.18833,0.18815,0.18745,0.1874,0.18749,0.18721,0.18649,0.1865,0.18679,0.18507,0.18493,0.18491,0.1835,0.18376,0.1831,0.18314,0.18287,0.18264,0.18265,0.18183,0.19628,0.19878,0.19872,0.19846,0.19702,0.19677,0.19397,0.19722,0.19695,0.197,0.19647,0.19634,0.19627,0.20741,0.20696,0.2067,0.20666,0.20671,0.20674,0.20613,0.20591,0.20574,0.20579,0.20513,0.20514,0.20429,0.20454,0.20468,0.20442,0.20411,0.20457,0.20346,0.20289,0.20299,0.2026,0.20276,0.20083,0.20089,0.2011,0.20093,0.20117,0.20176,0.2021,0.20225,0.20275,0.20265,0.20282,0.1948,0.19457,0.17515,0.19284,0.19238,0.19284,0.19342,0.19336,0.19304,0.19297,0.19275,0.19263,0.19253,0.19229,0.19234,0.19197,0.19197,0.19186,0.19166,0.19146,0.19177,0.19173,0.19199,0.19194,0.19148,0.1916,0.19177,0.19165,0.19169,0.19154,0.19153,0.19167,0.19181,0.1912,0.19106,0.19054,0.19002,0.19058,0.19062,0.19046,0.19103,0.19071,0.19058,0.19057,0.19095,0.19096,0.19067,0.19087,0.19084,0.19082,0.19088,0.19076,0.19109,0.19104,0.19106,0.19177,0.19176,0.19176,0.19177,0.19193,0.19149,0.19159,0.19181,0.19064,0.19036,0.19046,0.19131,0.19112,0.19078,0.19079,0.19094,0.19125,0.19186,0.19196,0.19187,0.19217,0.19232,0.19243,0.19165,0.19208,0.19151,0.19171,0.19692,0.19689,0.197,0.19766,0.19681,0.19664,0.19693,0.19722,0.19728,0.17775,0.17782,0.17808
RMESP-UVE-Starch-Corn-100-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38106,0.37733,0.34066,0.21008,0.21407,0.21404,0.21415,0.25294,0.22516,0.23404,0.23688,0.24014,0.24232,0.23174,0.23255,0.23026,0.23399,0.21427,0.2129,0.21309,0.21303,0.22804,0.23487,0.2321,0.23171,0.23277,0.24073,0.24021,0.23311,0.23339,0.234,0.23764,0.23061,0.23006,0.22802,0.23231,0.2368,0.23637,0.23174,0.23199,0.22738,0.236,0.23471,0.23492,0.23546,0.23527,0.23563,0.23561,0.23591,0.23655,0.23723,0.23904,0.242,0.24233,0.23913,0.23956,0.24265,0.24327,0.24363,0.24328,0.24403,0.2409,0.24167,0.23942,0.23944,0.23834,0.23971,0.23388,0.24004,0.23936,0.22929,0.22673,0.22682,0.22998,0.23114,0.23095,0.22665,0.21608,0.21212,0.21214,0.2121,0.21264,0.213,0.21441,0.21048,0.21053,0.20333,0.20278,0.20286,0.19988,0.20419,0.20339,0.20363,0.20366,0.20396,0.20412,0.20421,0.20496,0.20367,0.20383,0.20402,0.20426,0.20139,0.19837,0.20009,0.20027,0.20021,0.19928,0.19915,0.19871,0.19892,0.19814,0.19354,0.18524,0.18534,0.18479,0.18482,0.18239,0.18369,0.18385,0.18383,0.18409,0.18396,0.18501,0.18518,0.18529,0.18292,0.18347,0.18347,0.18538,0.18456,0.18438,0.18397,0.18412,0.18608,0.18617,0.18524,0.18559,0.18537,0.18519,0.18529,0.18491,0.18599,0.18607,0.18649,0.18604,0.18602,0.18607,0.18613,0.18641,0.18605,0.18597,0.18655,0.18626,0.18634,0.18376,0.18352,0.18466,0.18473,0.18493,0.18488,0.18322,0.17958,0.17784,0.17812,0.17829,0.17891,0.17766,0.17774,0.19039,0.1907,0.1904,0.18932,0.18797,0.1889,0.18761,0.18755,0.1878,0.18712,0.18714,0.18551,0.18545,0.18521,0.18523,0.18537,0.18546,0.18442,0.18437,0.18411,0.18458,0.18462,0.18485,0.18481,0.1849,0.18496,0.18796,0.18707,0.18745,0.18696,0.18693,0.18703,0.18709,0.18688,0.18691,0.18692,0.18709,0.18643,0.18646,0.18642,0.18695,0.18629,0.1861,0.18589,0.18521,0.20253,0.20254,0.1994,0.19929,0.19929,0.19945,0.19883,0.19882,0.19862,0.1987,0.19873,0.19881,0.19868,0.19788,0.20311,0.20568,0.20495,0.20496,0.20424,0.20428,0.20281,0.20308,0.20309,0.20274,0.20114,0.20038,0.20042,0.2003,0.19867,0.19869,0.1987,0.1985,0.19845,0.19847,0.19795,0.19797,0.19766,0.19774,0.19775,0.1976,0.20081,0.19998,0.2004,0.20056,0.2053,0.20547,0.2051,0.20512,0.20478,0.20174,0.20129,0.20059,0.20026,0.19939,0.19926,0.19923,0.20052,0.2004,0.20042,0.19936,0.20378,0.20402,0.20356,0.20372,0.20377,0.20365,0.20052,0.201,0.20147,0.20155,0.20126,0.20133,0.20165,0.20234,0.20203,0.20216,0.20218,0.20099,0.203,0.20305,0.17688,0.17483,0.19474,0.19473,0.17556,0.17557,0.17556,0.17545,0.17538,0.17534,0.17531,0.17536,0.17555,0.17508,0.17449,0.17477,0.1747,0.17494,0.17493,0.19996,0.1753,0.19254,0.17479,0.19255,0.19214,0.17474,0.1744,0.17472,0.17507,0.17508,0.17502,0.1739,0.17433,0.17434,0.17444,0.17434,0.19145,0.1913,0.19197,0.19193,0.19184,0.17379,0.19146,0.19133,0.19157,0.19107,0.19108,0.191,0.19156,0.19142,0.19161,0.19153,0.19152,0.19172,0.19235,0.19192,0.19199,0.19177,0.1918,0.19136,0.19225,0.19246,0.19235,0.19203,0.19111,0.19124,0.19138,0.19123,0.19121,0.19119,0.19109,0.1911,0.19096,0.19096,0.19073,0.19106,0.19116,0.19126,0.19158,0.19217,0.19232,0.19154,0.19156,0.19104,0.19596,0.19575,0.19589,0.19607,0.19536,0.1958,0.19602,0.17719,0.17757,0.19747,0.1778,0.17782,0.17809,0.17808
RMESP-UVE-Starch-Corn-100-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.37195,0.37733,0.34134,0.31419,0.21407,0.25142,0.27611,0.26711,0.25715,0.25153,0.25706,0.25294,0.26116,0.25862,0.23624,0.22191,0.2143,0.22113,0.23093,0.22875,0.258,0.26099,0.28274,0.27548,0.30344,0.3027,0.2526,0.25306,0.25088,0.25426,0.25356,0.25469,0.25346,0.25348,0.24831,0.2477,0.24645,0.25065,0.25056,0.25099,0.24933,0.25119,0.24559,0.24826,0.24895,0.24946,0.25295,0.25298,0.25131,0.25249,0.2528,0.25265,0.25288,0.24325,0.24357,0.24025,0.23702,0.23092,0.23197,0.2318,0.23902,0.23901,0.23986,0.24033,0.24124,0.23872,0.23855,0.23852,0.23267,0.23382,0.23458,0.23602,0.22321,0.22208,0.21454,0.21223,0.2085,0.20747,0.21252,0.20888,0.20954,0.20975,0.20995,0.20356,0.20351,0.20355,0.20282,0.20039,0.20044,0.2004,0.20254,0.2015,0.20135,0.20162,0.20173,0.20179,0.20226,0.20224,0.19932,0.19975,0.19963,0.19965,0.19955,0.19965,0.19869,0.19767,0.18936,0.18946,0.18954,0.19107,0.1912,0.18697,0.18707,0.18524,0.18487,0.18245,0.18228,0.18494,0.18495,0.18494,0.18475,0.18572,0.18601,0.18541,0.18558,0.18562,0.18733,0.18762,0.18772,0.1879,0.18512,0.1852,0.18641,0.18641,0.18644,0.18596,0.1855,0.18596,0.18526,0.18534,0.18531,0.18448,0.18507,0.18542,0.18537,0.18544,0.18585,0.18559,0.18393,0.18157,0.18149,0.18257,0.17896,0.17757,0.17786,0.1768,0.1767,0.17679,0.17632,0.1763,0.17645,0.17619,0.17693,0.17713,0.17716,0.17702,0.17794,0.1762,0.17497,0.17491,0.17522,0.17388,0.17348,0.18501,0.18359,0.18361,0.18443,0.18466,0.18492,0.18311,0.18306,0.18284,0.18289,0.18434,0.18409,0.18415,0.18408,0.18325,0.18348,0.18361,0.18354,0.18336,0.18643,0.18603,0.18604,0.18609,0.18639,0.18651,0.18682,0.18675,0.18687,0.18666,0.18598,0.18537,0.20321,0.20262,0.20261,0.2026,0.20258,0.20269,0.20247,0.20253,0.20251,0.20183,0.20187,0.20215,0.20232,0.20751,0.20763,0.20671,0.20566,0.2058,0.20576,0.20598,0.20586,0.20575,0.20567,0.20582,0.20575,0.20564,0.20345,0.20187,0.20182,0.20166,0.20082,0.20054,0.20053,0.20014,0.19932,0.19923,0.19923,0.1993,0.19881,0.19741,0.19743,0.19714,0.19718,0.20028,0.19972,0.19972,0.19967,0.19967,0.19849,0.19801,0.19803,0.19766,0.19767,0.19769,0.20948,0.20952,0.2092,0.2083,0.2081,0.20693,0.19842,0.19929,0.19901,0.19935,0.20313,0.20349,0.2029,0.20661,0.20329,0.20102,0.20126,0.20054,0.20083,0.20103,0.20126,0.19475,0.19457,0.19445,0.19444,0.19449,0.19461,0.19454,0.19431,0.19439,0.17436,0.17447,0.17476,0.17472,0.17451,0.17464,0.17455,0.17543,0.17484,0.17488,0.20026,0.20044,0.17484,0.17458,0.17452,0.17449,0.17469,0.17455,0.1746,0.17387,0.17419,0.17431,0.20127,0.20126,0.20127,0.17381,0.17424,0.1924,0.19225,0.19219,0.19129,0.19165,0.19157,0.19144,0.19182,0.19178,0.19161,0.19157,0.1918,0.19237,0.19224,0.19224,0.19147,0.19164,0.19145,0.19139,0.19196,0.1919,0.19178,0.1917,0.19171,0.19128,0.19128,0.19226,0.19175,0.19179,0.19146,0.19145,0.19205,0.19224,0.19203,0.19174,0.19172,0.1917,0.19174,0.19183,0.19174,0.19173,0.19193,0.19206,0.19198,0.1921,0.19225,0.1926,0.19261,0.19161,0.19174,0.19173,0.1918,0.19166,0.19128,0.19115,0.19149,0.19158,0.19174,0.19174,0.1922,0.19276,0.19296,0.19216,0.19215,0.19228,0.19741,0.19757,0.19823,0.19766,0.19739,0.19664,0.19693,0.19722,0.19728,0.19763,0.17782,0.17808
